timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764410824.947807,05:07:05,90560.08,90560.08,0.53
1764410825.956841,05:07:06,90560.07,90560.08,0.52
1764410826.965657,05:07:07,90560.08,90560.08,0.51
1764410827.9685838,05:07:08,90560.07,90560.08,0.51
1764410828.978631,05:07:09,90560.08,90560.08,0.505
1764410829.988707,05:07:10,90560.08,90560.08,0.505
1764410830.9979908,05:07:11,90560.07,90560.08,0.505
1764410831.999539,05:07:12,90560.07,90560.08,0.505
1764410833.005551,05:07:13,90560.07,90560.08,0.505
1764410834.005829,05:07:14,90560.07,90560.08,0.505
1764410835.008578,05:07:15,90560.07,90560.08,0.505
1764410836.0168362,05:07:16,90560.07,90560.08,0.51
1764410837.0233011,05:07:17,90560.08,90560.08,0.51
1764410838.033368,05:07:18,90560.07,90560.08,0.51
1764410839.043427,05:07:19,90560.08,90560.08,0.51
1764410840.049793,05:07:20,90560.07,90560.08,0.515
1764410841.0598679,05:07:21,90560.07,90560.08,0.515
1764410842.069917,05:07:22,90560.08,90560.08,0.515
1764410843.079989,05:07:23,90560.07,90560.08,0.515
1764410844.088866,05:07:24,90560.07,90560.08,0.515
1764410845.0989609,05:07:25,90560.08,90560.08,0.515
1764410846.101928,05:07:26,90560.08,90560.08,0.515
1764410847.104537,05:07:27,90560.08,90560.08,0.515
1764410848.107266,05:07:28,90560.08,90560.08,0.51
1764410849.109901,05:07:29,90560.07,90560.08,0.515
1764410850.119966,05:07:30,90560.07,90560.08,0.515
1764410851.122802,05:07:31,90560.08,90560.08,0.515
1764410852.128578,05:07:32,90560.08,90560.08,0.515
1764410853.130656,05:07:33,90560.08,90560.08,0.515
1764410854.133904,05:07:34,90560.08,90560.08,0.515
1764410855.136579,05:07:35,90560.07,90560.08,0.515
1764410856.146653,05:07:36,90560.07,90560.08,0.51
1764410857.156706,05:07:37,90560.07,90560.08,0.51
1764410858.166775,05:07:38,90560.07,90560.08,0.51
1764410859.168582,05:07:39,90560.08,90560.08,0.515
1764410860.178624,05:07:40,90560.08,90560.08,0.515
1764410861.18834,05:07:41,90560.08,90560.08,0.515
1764410862.197919,05:07:42,90560.08,90560.08,0.515
1764410863.200615,05:07:43,90560.08,90560.08,0.515
1764410864.203244,05:07:44,90560.08,90560.08,0.515
1764410865.2133188,05:07:45,90558.95,90560.08,0.495
1764410866.2192588,05:07:46,90552.99,90560.08,0.475
1764410867.229301,05:07:47,90553.0,90560.08,0.485
1764410868.235241,05:07:48,90552.99,90560.08,0.485
1764410869.239209,05:07:49,90552.99,90560.08,0.485
1764410870.248252,05:07:51,90553.0,90560.08,0.485
1764410871.253044,05:07:51,90553.0,90560.08,0.485
1764410872.2586298,05:07:52,90553.0,90560.08,0.475
1764410873.259901,05:07:53,90553.0,90560.08,0.475
1764410874.269988,05:07:54,90553.0,90560.08,0.47
1764410875.2787042,05:07:55,90553.0,90560.08,0.47
1764410876.288748,05:07:56,90553.0,90560.08,0.47
1764410877.290516,05:07:57,90550.99,90560.08,0.47
1764410878.2993422,05:07:58,90550.99,90560.08,0.47
1764410879.309387,05:07:59,90550.99,90560.08,0.47
1764410880.309966,05:08:00,90550.99,90560.08,0.47
1764410881.3125691,05:08:01,90551.0,90560.08,0.47
1764410882.322658,05:08:03,90551.0,90560.08,0.47
1764410883.332721,05:08:03,90551.0,90560.08,0.48
1764410884.342793,05:08:04,90550.99,90560.08,0.48
1764410885.344086,05:08:05,90551.0,90560.08,0.48
1764410886.344908,05:08:06,90550.99,90560.08,0.48
1764410887.349896,05:08:07,90550.99,90560.08,0.48
1764410888.3522189,05:08:08,90550.99,90560.08,0.48
1764410889.352514,05:08:09,90551.0,90560.08,0.48
1764410890.35333,05:08:10,90551.0,90560.08,0.48
1764410891.3607209,05:08:11,90551.0,90560.08,0.48
1764410892.370806,05:08:12,90551.0,90560.08,0.48
1764410893.380863,05:08:13,90550.99,90560.08,0.48
1764410894.389921,05:08:14,90551.0,90560.08,0.48
1764410895.394161,05:08:15,90551.0,90560.08,0.48
1764410896.395366,05:08:16,90551.0,90560.08,0.48
1764410897.397915,05:08:17,90555.18,90560.08,0.495
1764410898.4079812,05:08:18,90555.19,90560.08,0.505
1764410899.4158232,05:08:19,90555.19,90560.08,0.505
1764410900.416587,05:08:20,90555.18,90560.08,0.505
1764410901.421616,05:08:21,90555.19,90560.08,0.505
1764410902.4261172,05:08:22,90555.18,90560.08,0.505
1764410903.430182,05:08:23,90555.18,90560.08,0.505
1764410904.4402518,05:08:24,90555.19,90560.08,0.505
1764410905.441132,05:08:25,90555.18,90560.08,0.505
1764410906.448077,05:08:26,90555.19,90560.08,0.505
1764410907.450288,05:08:27,90555.19,90560.08,0.505
1764410908.4585578,05:08:28,90555.19,90560.08,0.505
1764410909.463829,05:08:29,90555.19,90560.08,0.5
1764410910.473579,05:08:30,90555.19,90560.08,0.5
1764410911.482877,05:08:31,90555.19,90560.08,0.5
1764410912.490305,05:08:32,90555.19,90560.08,0.5
1764410913.492615,05:08:33,90555.19,90560.08,0.5
1764410914.499912,05:08:34,90555.19,90560.08,0.5
1764410915.5022569,05:08:35,90555.19,90560.08,0.495
1764410916.512331,05:08:36,90555.19,90560.08,0.495
1764410917.522412,05:08:37,90555.19,90560.08,0.495
1764410918.532486,05:08:38,90555.19,90560.08,0.5
1764410919.5328572,05:08:39,90555.19,90560.08,0.5
1764410920.5341911,05:08:40,90555.19,90560.08,0.5
1764410921.544256,05:08:41,90555.19,90560.08,0.5
1764410922.552511,05:08:42,90555.18,90560.08,0.495
1764410923.55323,05:08:43,90555.18,90560.08,0.5
1764410924.561097,05:08:44,90555.18,90560.08,0.5
1764410925.568604,05:08:45,90555.19,90560.08,0.5
1764410926.571248,05:08:46,90555.18,90560.08,0.495
1764410927.5813062,05:08:47,90555.18,90560.08,0.495
1764410928.5831308,05:08:48,90555.19,90560.08,0.5
1764410929.589917,05:08:49,90555.19,90560.08,0.5
1764410930.5937421,05:08:50,90555.19,90560.08,0.495
1764410931.596868,05:08:51,90555.19,90560.08,0.49
1764410932.606428,05:08:52,90555.19,90560.08,0.495
1764410933.616541,05:08:53,90555.18,90560.08,0.495
1764410934.624583,05:08:54,90555.19,90560.08,0.495
1764410935.634629,05:08:55,90555.18,90560.08,0.49
1764410936.6413,05:08:56,90555.18,90560.08,0.495
1764410937.645757,05:08:57,90555.18,90560.08,0.495
1764410938.650526,05:08:58,90555.18,90560.08,0.495
1764410939.6592379,05:08:59,90555.18,90560.08,0.495
1764410940.661941,05:09:00,90555.19,90560.08,0.495
1764410941.672008,05:09:01,90555.19,90560.08,0.485
1764410942.6812649,05:09:02,90555.19,90560.08,0.485
1764410943.687787,05:09:03,90555.19,90560.08,0.485
1764410944.693911,05:09:05,90555.19,90560.08,0.485
1764410945.701987,05:09:06,90555.19,90560.08,0.48
1764410946.711485,05:09:07,90555.19,90560.08,0.48
1764410947.7169049,05:09:08,90555.19,90560.08,0.475
1764410948.725897,05:09:09,90555.18,90560.08,0.48
1764410949.7286289,05:09:10,90555.19,90560.08,0.48
1764410950.7387142,05:09:11,90550.99,90560.08,0.465
1764410951.744574,05:09:12,90551.0,90560.08,0.465
1764410952.751611,05:09:13,90550.99,90560.08,0.465
1764410953.760441,05:09:14,90551.0,90560.08,0.465
1764410954.763244,05:09:15,90551.0,90560.08,0.465
1764410955.7658958,05:09:16,90551.0,90560.08,0.465
1764410956.7759628,05:09:17,90550.99,90560.08,0.465
1764410957.786048,05:09:18,90546.2,90560.08,0.45
1764410958.790539,05:09:19,90539.49,90560.08,0.445
1764410959.7979279,05:09:20,90539.49,90560.08,0.44
1764410960.800622,05:09:21,90539.49,90560.08,0.44
1764410961.810695,05:09:22,90539.49,90560.08,0.44
1764410962.8165581,05:09:23,90538.88,90560.08,0.435
1764410963.825332,05:09:24,90538.88,90560.08,0.445
1764410964.8254778,05:09:25,90538.18,90560.08,0.455
1764410965.8355432,05:09:26,90538.18,90560.08,0.445
1764410966.838176,05:09:27,90538.17,90560.08,0.455
1764410967.8405929,05:09:28,90538.17,90560.08,0.455
1764410968.8424041,05:09:29,90538.17,90560.08,0.455
1764410969.84615,05:09:30,90538.18,90560.08,0.45
1764410970.848601,05:09:31,90538.17,90560.08,0.45
1764410971.850695,05:09:32,90538.17,90560.08,0.45
1764410972.860053,05:09:33,90538.18,90560.08,0.45
1764410973.870101,05:09:34,90538.18,90560.08,0.45
1764410974.8788102,05:09:35,90538.18,90560.08,0.45
1764410975.885226,05:09:36,90538.17,90560.08,0.45
1764410976.895298,05:09:37,90538.18,90560.08,0.45
1764410977.9006138,05:09:38,90538.18,90560.08,0.45
1764410978.908437,05:09:39,90538.18,90560.08,0.45
1764410979.918491,05:09:40,90538.17,90560.08,0.45
1764410980.928543,05:09:41,90538.18,90560.08,0.45
1764410981.938616,05:09:42,90538.17,90560.08,0.45
1764410982.9486878,05:09:43,90540.44,90560.08,0.455
1764410983.9579132,05:09:44,90540.44,90560.08,0.455
1764410984.9634318,05:09:45,90540.44,90560.08,0.455
1764410985.967255,05:09:46,90540.43,90560.08,0.455
1764410986.969909,05:09:47,90540.44,90560.08,0.455
1764410987.979241,05:09:48,90540.43,90560.08,0.455
1764410988.98929,05:09:49,90540.44,90560.08,0.455
1764410989.995254,05:09:50,90545.47,90560.08,0.46
1764410990.9990342,05:09:51,90545.48,90560.08,0.465
1764410992.000739,05:09:52,90545.48,90560.08,0.465
1764410993.0033238,05:09:53,90545.48,90560.08,0.465
1764410994.0118332,05:09:54,90545.48,90560.08,0.465
1764410995.020694,05:09:55,90545.47,90560.08,0.465
1764410996.0307462,05:09:56,90545.47,90560.08,0.465
1764410997.034185,05:09:57,90545.48,90560.08,0.465
1764410998.037913,05:09:58,90545.48,90560.08,0.465
1764410999.047177,05:09:59,90545.48,90560.08,0.47
1764411000.0525498,05:10:00,90545.47,90560.08,0.47
1764411001.0626051,05:10:01,90545.47,90560.08,0.47
1764411002.0726569,05:10:02,90545.47,90560.08,0.47
1764411003.082531,05:10:03,90545.48,90560.08,0.465
1764411004.092622,05:10:04,90545.48,90560.08,0.465
