timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764331624.220004,07:07:04,91425.01,91437.64,0.5
1764331625.230114,07:07:05,91425.01,91437.64,0.5
1764331626.2362618,07:07:06,91425.01,91437.64,0.485
1764331627.2374442,07:07:07,91425.0,91437.64,0.485
1764331628.241586,07:07:08,91425.01,91437.64,0.485
1764331629.2427819,07:07:09,91425.01,91437.64,0.485
1764331630.2440379,07:07:10,91425.01,91437.64,0.485
1764331631.248116,07:07:11,91425.0,91437.64,0.485
1764331632.2507992,07:07:12,91425.01,91437.64,0.485
1764331633.253458,07:07:13,91425.0,91437.64,0.485
1764331634.254287,07:07:14,91425.01,91437.64,0.485
1764331635.264234,07:07:15,91425.0,91437.64,0.485
1764331636.27296,07:07:16,91431.41,91437.64,0.49
1764331637.2737238,07:07:17,91431.41,91437.64,0.49
1764331638.274194,07:07:18,91431.4,91437.64,0.495
1764331639.275168,07:07:19,91431.41,91437.64,0.495
1764331640.285244,07:07:20,91431.4,91437.64,0.495
1764331641.287593,07:07:21,91431.4,91437.64,0.495
1764331642.2976441,07:07:22,91431.41,91437.64,0.49
1764331643.298713,07:07:23,91431.4,91437.64,0.49
1764331644.308759,07:07:24,91422.26,91437.64,0.48
1764331645.308985,07:07:25,91421.0,91437.64,0.475
1764331646.3129768,07:07:26,91420.99,91437.64,0.475
1764331647.323047,07:07:27,91420.99,91437.64,0.475
1764331648.3331132,07:07:28,91421.0,91437.64,0.475
1764331649.340928,07:07:29,91421.0,91437.64,0.475
1764331650.341446,07:07:30,91421.0,91437.64,0.475
1764331651.344092,07:07:31,91414.96,91437.64,0.47
1764331652.35416,07:07:32,91406.7,91437.64,0.46
1764331653.354423,07:07:33,91406.71,91437.64,0.46
1764331654.362831,07:07:34,91406.71,91437.64,0.46
1764331655.3647192,07:07:35,91406.7,91437.64,0.46
1764331656.36757,07:07:36,91417.62,91437.64,0.475
1764331657.3707871,07:07:37,91417.7,91437.64,0.485
1764331658.3808372,07:07:38,91417.7,91437.64,0.465
1764331659.3867881,07:07:39,91417.7,91437.64,0.475
1764331660.3924758,07:07:40,91417.71,91437.64,0.475
1764331661.40255,07:07:41,91417.7,91437.64,0.475
1764331662.403272,07:07:42,91417.7,91437.64,0.475
1764331663.413324,07:07:43,91417.7,91437.64,0.475
1764331664.4214358,07:07:44,91417.71,91437.64,0.475
1764331665.4229782,07:07:45,91417.71,91437.64,0.475
1764331666.433053,07:07:46,91417.7,91437.64,0.475
1764331667.434709,07:07:48,91417.71,91437.64,0.475
1764331668.439372,07:07:48,91417.71,91437.64,0.475
1764331669.449427,07:07:49,91417.71,91437.64,0.465
1764331670.458796,07:07:50,91417.71,91437.64,0.465
1764331671.465794,07:07:51,91417.71,91437.64,0.47
1764331672.47588,07:07:52,91438.44,91437.64,0.495
1764331673.485952,07:07:53,91443.13,91437.64,0.495
1764331674.496017,07:07:55,91443.13,91437.64,0.505
1764331675.500479,07:07:56,91443.14,91437.64,0.505
1764331676.506866,07:07:57,91443.13,91437.64,0.505
1764331677.509438,07:07:58,91443.13,91437.64,0.505
1764331678.519104,07:07:58,91443.14,91437.64,0.505
1764331679.522413,07:07:59,91443.13,91437.64,0.505
1764331680.528099,07:08:01,91443.13,91437.64,0.505
1764331681.5379531,07:08:02,91443.14,91437.64,0.505
1764331682.546079,07:08:03,91443.14,91437.64,0.505
1764331683.556145,07:08:03,91439.61,91437.64,0.505
1764331684.560117,07:08:04,91439.61,91437.64,0.495
1764331685.563464,07:08:05,91439.61,91437.64,0.495
1764331686.571614,07:08:06,91439.61,91437.64,0.495
1764331687.574053,07:08:08,91439.61,91437.64,0.495
1764331688.581444,07:08:09,91453.84,91437.64,0.505
1764331689.585601,07:08:09,91453.85,91437.64,0.53
1764331690.5895581,07:08:10,91442.6,91437.64,0.525
1764331691.594021,07:08:12,91442.6,91437.64,0.5
1764331692.59507,07:08:13,91442.6,91437.64,0.5
1764331693.601165,07:08:13,91442.61,91437.64,0.5
1764331694.60937,07:08:14,91442.6,91437.64,0.505
1764331695.619456,07:08:15,91452.73,91437.64,0.515
1764331696.621998,07:08:16,91452.73,91437.64,0.515
1764331697.632071,07:08:17,91452.72,91437.64,0.515
1764331698.6357021,07:08:18,91452.73,91437.64,0.515
1764331699.6422558,07:08:19,91452.73,91437.64,0.515
1764331700.65232,07:08:20,91452.73,91437.64,0.515
1764331701.658796,07:08:21,91447.22,91437.64,0.505
1764331702.659513,07:08:22,91447.22,91437.64,0.505
1764331703.665814,07:08:23,91447.21,91437.64,0.51
1764331704.6758752,07:08:24,91447.22,91437.64,0.51
1764331705.685934,07:08:25,91447.22,91437.64,0.51
1764331706.688289,07:08:27,91447.21,91437.64,0.51
1764331707.697623,07:08:28,91447.21,91437.64,0.51
1764331708.707681,07:08:29,91447.22,91437.64,0.51
1764331709.7104619,07:08:30,91447.22,91437.64,0.51
1764331710.718341,07:08:31,91447.22,91437.64,0.51
1764331711.728121,07:08:32,91447.21,91437.64,0.51
1764331712.7307708,07:08:33,91447.21,91437.64,0.51
1764331713.732069,07:08:34,91447.21,91437.64,0.51
1764331714.742149,07:08:35,91447.22,91437.64,0.51
1764331715.752213,07:08:36,91447.22,91437.64,0.51
1764331716.76228,07:08:37,91447.21,91437.64,0.51
1764331717.769975,07:08:38,91447.21,91437.64,0.51
1764331718.77518,07:08:39,91447.22,91437.64,0.51
1764331719.785247,07:08:40,91447.22,91437.64,0.51
1764331720.79532,07:08:41,91447.21,91437.64,0.51
1764331721.796452,07:08:42,91447.22,91437.64,0.515
1764331722.798971,07:08:43,91468.63,91437.64,0.535
1764331723.8090198,07:08:44,91468.63,91437.64,0.545
1764331724.819089,07:08:45,91468.62,91437.64,0.545
1764331725.829155,07:08:46,91468.62,91437.64,0.54
1764331726.839214,07:08:47,91468.63,91437.64,0.54
1764331727.849272,07:08:48,91453.19,91437.64,0.525
1764331728.85878,07:08:49,91453.19,91437.64,0.52
1764331729.8646111,07:08:50,91453.18,91437.64,0.52
1764331730.874681,07:08:51,91453.18,91437.64,0.52
1764331731.883073,07:08:52,91453.18,91437.64,0.52
1764331732.8931909,07:08:53,91453.18,91437.64,0.52
1764331733.893437,07:08:54,91453.19,91437.64,0.52
1764331734.8997738,07:08:55,91453.19,91437.64,0.52
1764331735.909837,07:08:56,91453.18,91437.64,0.52
1764331736.914586,07:08:57,91453.18,91437.64,0.52
1764331737.919646,07:08:58,91453.18,91437.64,0.525
1764331738.9297101,07:08:59,91453.19,91437.64,0.525
1764331739.932826,07:09:00,91453.19,91437.64,0.525
1764331740.938314,07:09:01,91453.19,91437.64,0.52
1764331741.9483762,07:09:02,91459.6,91437.64,0.525
1764331742.949076,07:09:03,91459.59,91437.64,0.525
1764331743.952115,07:09:04,91459.6,91437.64,0.525
1764331744.953269,07:09:05,91459.6,91437.64,0.525
1764331745.9574568,07:09:06,91459.6,91437.64,0.525
1764331746.9635708,07:09:07,91471.69,91437.64,0.525
1764331747.9734569,07:09:08,91471.69,91437.64,0.545
1764331748.976114,07:09:09,91471.68,91437.64,0.545
1764331749.986153,07:09:10,91473.99,91437.64,0.545
1764331750.9921138,07:09:11,91474.0,91437.64,0.545
1764331752.001311,07:09:12,91477.04,91437.64,0.545
1764331753.001632,07:09:13,91477.05,91437.64,0.545
1764331754.011719,07:09:14,91477.04,91437.64,0.545
1764331755.013939,07:09:15,91477.05,91437.64,0.545
1764331756.022454,07:09:16,91477.04,91437.64,0.545
1764331757.0251222,07:09:17,91477.04,91437.64,0.545
1764331758.03011,07:09:18,91477.04,91437.64,0.545
1764331759.040185,07:09:19,91477.04,91437.64,0.545
1764331760.048778,07:09:20,91477.04,91437.64,0.545
1764331761.051449,07:09:21,91477.04,91437.64,0.545
1764331762.0556002,07:09:22,91477.04,91437.64,0.545
1764331763.064032,07:09:23,91477.05,91437.64,0.545
1764331764.069431,07:09:24,91477.05,91437.64,0.545
1764331765.0794802,07:09:25,91477.04,91437.64,0.545
1764331766.081374,07:09:26,91477.04,91437.64,0.545
1764331767.0881238,07:09:27,91477.04,91437.64,0.545
1764331768.098221,07:09:28,91477.05,91437.64,0.545
1764331769.1082299,07:09:29,91477.05,91437.64,0.545
1764331770.115829,07:09:30,91493.57,91437.64,0.555
1764331771.122921,07:09:31,91493.56,91437.64,0.575
1764331772.1253471,07:09:32,91493.57,91437.64,0.575
1764331773.126627,07:09:33,91493.57,91437.64,0.575
1764331774.1272619,07:09:34,91493.57,91437.64,0.575
1764331775.137332,07:09:35,91499.99,91437.64,0.575
1764331776.1439,07:09:36,91499.99,91437.64,0.585
1764331777.1539671,07:09:37,91499.99,91437.64,0.585
1764331778.154121,07:09:38,91499.99,91437.64,0.585
1764331779.162781,07:09:39,91493.57,91437.64,0.565
1764331780.172865,07:09:40,91488.99,91437.64,0.565
1764331781.1746712,07:09:41,91472.54,91437.64,0.54
1764331782.181451,07:09:42,91472.54,91437.64,0.54
1764331783.186156,07:09:43,91472.54,91437.64,0.545
1764331784.1889222,07:09:44,91472.54,91437.64,0.545
1764331785.1989949,07:09:45,91472.54,91437.64,0.545
1764331786.202785,07:09:46,91472.54,91437.64,0.545
1764331787.2070668,07:09:47,91472.53,91437.64,0.545
1764331788.2108438,07:09:48,91472.54,91437.64,0.545
1764331789.2129211,07:09:49,91472.54,91437.64,0.545
1764331790.213686,07:09:50,91472.54,91437.64,0.545
1764331791.2161121,07:09:51,91472.53,91437.64,0.55
1764331792.224014,07:09:52,91472.53,91437.64,0.55
1764331793.232128,07:09:53,91472.53,91437.64,0.55
1764331794.234793,07:09:54,91472.54,91437.64,0.555
1764331795.241796,07:09:55,91472.53,91437.64,0.55
1764331796.242321,07:09:56,91472.54,91437.64,0.54
1764331797.251565,07:09:57,91472.54,91437.64,0.545
1764331798.254176,07:09:58,91472.54,91437.64,0.545
1764331799.264144,07:09:59,91472.53,91437.64,0.545
1764331800.274229,07:10:00,91470.0,91437.64,0.54
1764331801.281415,07:10:01,91470.01,91437.64,0.535
1764331802.288126,07:10:02,91470.01,91437.64,0.535
1764331803.290796,07:10:03,91470.0,91437.64,0.535
1764331804.300846,07:10:04,91470.01,91437.64,0.535
1764331805.306754,07:10:05,91470.0,91437.64,0.535
1764331806.3160691,07:10:06,91470.01,91437.64,0.535
1764331807.322741,07:10:07,91470.01,91437.64,0.535
1764331808.325631,07:10:08,91470.01,91437.64,0.535
1764331809.328438,07:10:09,91466.8,91437.64,0.535
1764331810.338324,07:10:10,91466.81,91437.64,0.535
1764331811.342849,07:10:11,91466.81,91437.64,0.535
1764331812.350181,07:10:12,91466.8,91437.64,0.535
1764331813.3521001,07:10:13,91466.81,91437.64,0.535
1764331814.352939,07:10:14,91470.0,91437.64,0.545
1764331815.353527,07:10:15,91479.64,91437.64,0.555
1764331816.357452,07:10:16,91479.65,91437.64,0.555
1764331817.358088,07:10:17,91479.64,91437.64,0.555
1764331818.368169,07:10:18,91482.4,91437.64,0.555
1764331819.370284,07:10:19,91485.86,91437.64,0.565
1764331820.378837,07:10:20,91490.91,91437.64,0.575
1764331821.388153,07:10:21,91490.91,91437.64,0.565
1764331822.394787,07:10:22,91490.91,91437.64,0.565
1764331823.3978932,07:10:23,91490.92,91437.64,0.565
1764331824.405642,07:10:24,91490.91,91437.64,0.565
1764331825.415701,07:10:25,91490.91,91437.64,0.565
1764331826.416116,07:10:26,91490.91,91437.64,0.565
1764331827.4187908,07:10:28,91490.92,91437.64,0.565
1764331828.428836,07:10:28,91490.92,91437.64,0.565
1764331829.438886,07:10:29,91490.92,91437.64,0.565
1764331830.441279,07:10:30,91490.92,91437.64,0.565
1764331831.450955,07:10:31,91493.82,91437.64,0.575
1764331832.460879,07:10:32,91517.26,91437.64,0.585
1764331833.466784,07:10:34,91517.27,91437.64,0.595
1764331834.47685,07:10:34,91536.36,91437.64,0.595
