timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764356824.0161421,14:07:04,90834.86,90830.57,0.505
1764356825.020879,14:07:05,90834.21,90830.57,0.505
1764356826.025679,14:07:06,90830.56,90830.57,0.505
1764356827.030729,14:07:07,90821.6,90830.57,0.505
1764356828.035764,14:07:08,90821.6,90830.57,0.495
1764356829.040798,14:07:09,90821.61,90830.57,0.5
1764356830.041136,14:07:10,90821.61,90830.57,0.495
1764356831.046483,14:07:11,90821.61,90830.57,0.5
1764356832.051501,14:07:12,90821.61,90830.57,0.5
1764356833.051968,14:07:13,90821.61,90830.57,0.5
1764356834.056452,14:07:14,90821.61,90830.57,0.5
1764356835.0613482,14:07:15,90821.61,90830.57,0.5
1764356836.061457,14:07:16,90821.61,90830.57,0.5
1764356837.0650518,14:07:17,90821.61,90830.57,0.5
1764356838.070098,14:07:18,90821.61,90830.57,0.5
1764356839.075146,14:07:19,90833.41,90830.57,0.505
1764356840.078841,14:07:20,90833.41,90830.57,0.505
1764356841.080191,14:07:21,90833.41,90830.57,0.505
1764356842.0811179,14:07:22,90833.41,90830.57,0.505
1764356843.086154,14:07:23,90833.41,90830.57,0.505
1764356844.09125,14:07:24,90833.42,90830.57,0.505
1764356845.094111,14:07:25,90833.42,90830.57,0.505
1764356846.094825,14:07:26,90833.42,90830.57,0.505
1764356847.096652,14:07:27,90833.41,90830.57,0.505
1764356848.098829,14:07:28,90833.42,90830.57,0.505
1764356849.100757,14:07:29,90842.51,90830.57,0.515
1764356850.105545,14:07:30,90842.51,90830.57,0.515
1764356851.110552,14:07:31,90842.51,90830.57,0.515
1764356852.112736,14:07:32,90857.97,90830.57,0.515
1764356853.117792,14:07:33,90857.96,90830.57,0.525
1764356854.118145,14:07:34,90869.28,90830.57,0.525
1764356855.119738,14:07:35,90869.29,90830.57,0.535
1764356856.124754,14:07:36,90869.29,90830.57,0.535
1764356857.129844,14:07:37,90869.29,90830.57,0.535
1764356858.13118,14:07:38,90869.29,90830.57,0.535
1764356859.136241,14:07:39,90869.3,90830.57,0.535
1764356860.14127,14:07:40,90869.3,90830.57,0.535
1764356861.145489,14:07:41,90869.28,90830.57,0.535
1764356862.147985,14:07:42,90866.12,90830.57,0.535
1764356863.153043,14:07:43,90866.11,90830.57,0.525
1764356864.158056,14:07:44,90865.21,90830.57,0.525
1764356865.162602,14:07:45,90858.44,90830.57,0.525
1764356866.163785,14:07:46,90858.43,90830.57,0.525
1764356867.16884,14:07:47,90856.13,90830.57,0.525
1764356868.173853,14:07:48,90852.93,90830.57,0.515
1764356869.177514,14:07:49,90852.92,90830.57,0.515
1764356870.1801972,14:07:50,90848.65,90830.57,0.51
1764356871.1803038,14:07:51,90848.65,90830.57,0.51
1764356872.181022,14:07:52,90848.65,90830.57,0.515
1764356873.186263,14:07:53,90848.64,90830.57,0.51
1764356874.1908128,14:07:54,90848.65,90830.57,0.51
1764356875.1923149,14:07:55,90848.65,90830.57,0.51
1764356876.192821,14:07:56,90848.64,90830.57,0.51
1764356877.196613,14:07:57,90848.65,90830.57,0.51
1764356878.198046,14:07:58,90848.64,90830.57,0.51
1764356879.2003222,14:07:59,90848.65,90830.57,0.51
1764356880.205375,14:08:00,90848.65,90830.57,0.51
1764356881.207058,14:08:01,90848.64,90830.57,0.51
1764356882.212147,14:08:02,90858.41,90830.57,0.53
1764356883.216137,14:08:03,90879.99,90830.57,0.555
1764356884.2186859,14:08:04,90884.61,90830.57,0.56
1764356885.220136,14:08:05,90891.39,90830.57,0.565
1764356886.225188,14:08:06,90891.38,90830.57,0.565
1764356887.226916,14:08:07,90891.38,90830.57,0.55
1764356888.2307148,14:08:08,90887.04,90830.57,0.55
1764356889.232938,14:08:09,90879.57,90830.57,0.55
1764356890.237273,14:08:10,90879.56,90830.57,0.55
1764356891.238873,14:08:11,90879.56,90830.57,0.55
1764356892.242749,14:08:12,90894.67,90830.57,0.555
1764356893.2472372,14:08:13,90894.67,90830.57,0.565
1764356894.247662,14:08:14,90894.68,90830.57,0.565
1764356895.2510898,14:08:15,90894.68,90830.57,0.565
1764356896.256143,14:08:16,90894.68,90830.57,0.565
1764356897.260871,14:08:17,90894.68,90830.57,0.57
