timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764349624.446081,12:07:04,90933.45,90936.24,0.55
1764349625.4511611,12:07:05,90933.44,90936.24,0.545
1764349626.451574,12:07:06,90933.45,90936.24,0.535
1764349627.4522722,12:07:07,90912.65,90936.24,0.545
1764349628.4573429,12:07:08,90912.65,90936.24,0.525
1764349629.462429,12:07:09,90902.01,90936.24,0.525
1764349630.466671,12:07:10,90900.0,90936.24,0.525
1764349631.47172,12:07:11,90900.01,90936.24,0.525
1764349632.47673,12:07:12,90900.0,90936.24,0.515
1764349633.481795,12:07:13,90900.0,90936.24,0.515
1764349634.482535,12:07:14,90900.0,90936.24,0.515
1764349635.486582,12:07:15,90900.01,90936.24,0.515
1764349636.491051,12:07:16,90897.84,90936.24,0.515
1764349637.496091,12:07:17,90893.55,90936.24,0.515
1764349638.501194,12:07:18,90893.55,90936.24,0.515
1764349639.506241,12:07:19,90895.92,90936.24,0.505
1764349640.511304,12:07:20,90897.63,90936.24,0.515
1764349641.516341,12:07:21,90900.0,90936.24,0.515
1764349642.521374,12:07:22,90908.77,90936.24,0.515
1764349643.526004,12:07:23,90908.09,90936.24,0.525
1764349644.527293,12:07:24,90905.34,90936.24,0.515
1764349645.529513,12:07:25,90895.35,90936.24,0.505
1764349646.532191,12:07:26,90890.9,90936.24,0.505
1764349647.537271,12:07:27,90889.54,90936.24,0.505
1764349648.542333,12:07:28,90889.55,90936.24,0.505
1764349649.547395,12:07:29,90889.54,90936.24,0.505
1764349650.5524879,12:07:30,90889.54,90936.24,0.505
1764349651.555059,12:07:31,90889.55,90936.24,0.505
1764349652.560142,12:07:32,90893.95,90936.24,0.505
1764349653.565143,12:07:33,90901.73,90936.24,0.505
1764349654.566078,12:07:34,90909.04,90936.24,0.505
1764349655.571119,12:07:35,90909.05,90936.24,0.51
1764349656.571876,12:07:36,90909.04,90936.24,0.505
1764349657.574545,12:07:37,90909.05,90936.24,0.505
1764349658.574772,12:07:38,90909.04,90936.24,0.505
1764349659.576324,12:07:39,90909.05,90936.24,0.505
1764349660.581354,12:07:40,90909.04,90936.24,0.505
1764349661.5864651,12:07:41,90909.05,90936.24,0.505
1764349662.587018,12:07:42,90902.67,90936.24,0.5
1764349663.5920691,12:07:43,90899.96,90936.24,0.495
