timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764317223.601115,03:07:03,90907.99,90910.87,0.515
1764317224.606195,03:07:04,90907.99,90910.87,0.515
1764317225.6068962,03:07:05,90916.79,90910.87,0.515
1764317226.6119401,03:07:06,90916.78,90910.87,0.515
1764317227.61258,03:07:07,90916.79,90910.87,0.52
1764317228.613107,03:07:08,90916.78,90910.87,0.52
1764317229.618203,03:07:09,90916.78,90910.87,0.52
1764317230.621535,03:07:10,90920.46,90910.87,0.525
1764317231.623199,03:07:11,90920.48,90910.87,0.525
1764317232.6282592,03:07:12,90937.19,90910.87,0.525
1764317233.633337,03:07:13,90937.2,90910.87,0.525
1764317234.6383731,03:07:14,90936.98,90910.87,0.525
1764317235.643442,03:07:15,90936.98,90910.87,0.525
1764317236.643837,03:07:16,90936.98,90910.87,0.525
1764317237.6480892,03:07:17,90936.98,90910.87,0.525
1764317238.650833,03:07:18,90936.97,90910.87,0.525
1764317239.653771,03:07:19,90936.98,90910.87,0.525
1764317240.658855,03:07:20,90936.97,90910.87,0.535
1764317241.663969,03:07:21,90937.19,90910.87,0.535
1764317242.669031,03:07:22,90937.2,90910.87,0.535
1764317243.672639,03:07:23,90937.19,90910.87,0.535
1764317244.677427,03:07:24,90937.19,90910.87,0.535
1764317245.6800792,03:07:25,90945.92,90910.87,0.535
1764317246.6834419,03:07:26,90945.91,90910.87,0.535
1764317247.688488,03:07:27,90945.91,90910.87,0.535
1764317248.692189,03:07:29,90945.91,90910.87,0.535
1764317249.697248,03:07:30,90941.07,90910.87,0.535
1764317250.7023208,03:07:31,90941.08,90910.87,0.535
1764317251.706953,03:07:32,90945.92,90910.87,0.535
1764317252.711829,03:07:33,90945.91,90910.87,0.535
1764317253.716634,03:07:34,90946.7,90910.87,0.535
1764317254.7217028,03:07:35,90956.71,90910.87,0.545
1764317255.722719,03:07:36,90956.71,90910.87,0.555
1764317256.7244532,03:07:37,90964.0,90910.87,0.565
1764317257.7268748,03:07:38,90962.52,90910.87,0.555
1764317258.7319412,03:07:39,90960.59,90910.87,0.555
1764317259.7369869,03:07:40,90956.72,90910.87,0.55
1764317260.742035,03:07:41,90956.71,90910.87,0.545
1764317261.74634,03:07:42,90948.33,90910.87,0.535
1764317262.751075,03:07:43,90948.33,90910.87,0.54
1764317263.756122,03:07:44,90948.33,90910.87,0.54
1764317264.7576902,03:07:45,90948.33,90910.87,0.54
1764317265.761589,03:07:46,90948.33,90910.87,0.545
1764317266.762961,03:07:47,90948.32,90910.87,0.535
1764317267.76426,03:07:48,90951.34,90910.87,0.545
1764317268.769311,03:07:49,90951.34,90910.87,0.555
1764317269.774347,03:07:50,90951.34,90910.87,0.555
1764317270.779436,03:07:51,90955.44,90910.87,0.565
1764317271.7805882,03:07:52,90955.43,90910.87,0.56
1764317272.785741,03:07:53,90955.44,90910.87,0.56
1764317273.7906291,03:07:54,90955.42,90910.87,0.555
1764317274.795083,03:07:55,90955.34,90910.87,0.55
1764317275.79994,03:07:56,90955.35,90910.87,0.55
1764317276.805005,03:07:57,90955.34,90910.87,0.55
1764317277.810068,03:07:58,90955.34,90910.87,0.555
1764317278.8143501,03:07:59,90955.35,90910.87,0.555
1764317279.819425,03:08:00,90955.35,90910.87,0.565
1764317280.822298,03:08:01,90964.53,90910.87,0.575
1764317281.827397,03:08:02,90970.34,90910.87,0.585
1764317282.8325918,03:08:03,90966.25,90910.87,0.575
1764317283.83769,03:08:04,90966.25,90910.87,0.58
1764317284.839135,03:08:05,90966.24,90910.87,0.58
1764317285.841066,03:08:06,90966.24,90910.87,0.58
1764317286.8427699,03:08:07,90966.24,90910.87,0.58
1764317287.847841,03:08:08,90966.25,90910.87,0.58
1764317288.8529139,03:08:09,90958.03,90910.87,0.58
1764317289.8579562,03:08:10,90958.04,90910.87,0.565
1764317290.862989,03:08:11,90960.02,90910.87,0.575
1764317291.865408,03:08:12,90960.02,90910.87,0.575
1764317292.8675342,03:08:13,90963.0,90910.87,0.575
1764317293.867656,03:08:14,90963.0,90910.87,0.575
1764317294.869879,03:08:15,90963.01,90910.87,0.575
1764317295.874488,03:08:16,90968.22,90910.87,0.585
1764317296.879543,03:08:17,90968.21,90910.87,0.58
1764317297.882328,03:08:18,90968.21,90910.87,0.58
1764317298.882807,03:08:19,90968.21,90910.87,0.58
1764317299.887591,03:08:20,90968.21,90910.87,0.58
1764317300.888423,03:08:21,90968.21,90910.87,0.59
1764317301.893423,03:08:22,90968.21,90910.87,0.575
1764317302.898096,03:08:23,90968.22,90910.87,0.575
1764317303.899321,03:08:24,90968.22,90910.87,0.575
1764317304.9043782,03:08:25,90968.21,90910.87,0.575
1764317305.909444,03:08:26,90968.21,90910.87,0.575
1764317306.914506,03:08:27,90968.21,90910.87,0.58
1764317307.9195478,03:08:28,90973.29,90910.87,0.585
1764317308.922764,03:08:29,90973.55,90910.87,0.585
1764317309.927783,03:08:30,90973.55,90910.87,0.58
1764317310.931888,03:08:31,90973.55,90910.87,0.585
1764317311.9335082,03:08:32,90973.55,90910.87,0.585
1764317312.938582,03:08:33,90978.48,90910.87,0.6
