timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764393314.181389,00:15:14,90825.98,90901.55,0.3
1764393315.186444,00:15:15,90825.99,90901.55,0.3
1764393316.191535,00:15:16,90825.99,90901.55,0.305
1764393317.1966221,00:15:17,90825.99,90901.55,0.315
1764393318.201654,00:15:18,90825.98,90901.55,0.315
1764393319.2033222,00:15:19,90825.99,90901.55,0.31
1764393320.206953,00:15:20,90825.99,90901.55,0.305
1764393321.212034,00:15:21,90825.99,90901.55,0.31
1764393322.2170858,00:15:22,90825.99,90901.55,0.315
1764393323.2223098,00:15:23,90829.96,90901.55,0.315
1764393324.226573,00:15:25,90832.61,90901.55,0.325
1764393325.231617,00:15:25,90832.61,90901.55,0.325
1764393326.236696,00:15:26,90832.6,90901.55,0.325
1764393327.240041,00:15:27,90832.61,90901.55,0.325
1764393328.2450922,00:15:28,90832.6,90901.55,0.325
1764393329.250104,00:15:29,90832.61,90901.55,0.325
1764393330.251201,00:15:30,90832.61,90901.55,0.325
1764393331.2562292,00:15:31,90832.61,90901.55,0.325
1764393332.260341,00:15:32,90832.6,90901.55,0.325
1764393333.2621949,00:15:33,90832.61,90901.55,0.325
1764393334.29719,00:15:34,90832.61,90901.55,0.325
1764393335.302198,00:15:35,90832.61,90901.55,0.325
1764393336.303304,00:15:36,90832.61,90901.55,0.325
1764393337.305723,00:15:37,90832.61,90901.55,0.325
1764393338.310744,00:15:38,90832.61,90901.55,0.325
1764393339.311902,00:15:39,90832.6,90901.55,0.325
1764393340.313335,00:15:40,90832.61,90901.55,0.315
1764393341.5353951,00:15:45,90832.61,90901.55,0.32
1764393345.257777,00:15:45,90832.61,90901.55,0.32
1764393346.276903,00:15:46,90832.61,90901.55,0.325
1764393347.280025,00:15:47,90832.61,90901.55,0.32
1764393348.298552,00:15:48,90832.61,90901.55,0.32
1764393349.291208,00:15:49,90832.61,90901.55,0.32
1764393350.298698,00:15:50,90832.61,90901.55,0.32
1764393351.300342,00:15:51,90832.61,90901.55,0.32
1764393352.425498,00:15:53,90832.6,90901.55,0.32
1764393353.4995048,00:15:54,90832.6,90901.55,0.32
1764393354.449266,00:15:54,90832.6,90901.55,0.32
1764393355.450944,00:15:55,90832.6,90901.55,0.32
1764393356.458024,00:15:56,90832.6,90901.55,0.32
1764393357.4639418,00:15:57,90832.61,90901.55,0.32
1764393358.462729,00:15:58,90832.61,90901.55,0.32
1764393359.4639459,00:15:59,90832.61,90901.55,0.32
1764393360.468661,00:16:00,90832.61,90901.55,0.32
1764393361.477416,00:16:01,90832.61,90901.55,0.32
1764393362.481173,00:16:02,90832.6,90901.55,0.32
1764393363.489689,00:16:03,90832.61,90901.55,0.32
1764393364.590904,00:16:05,90832.61,90901.55,0.32
1764393365.731748,00:16:06,90832.6,90901.55,0.32
1764393366.7388039,00:16:07,90832.61,90901.55,0.32
1764393367.739667,00:16:08,90832.61,90901.55,0.32
1764393368.744544,00:16:09,90832.61,90901.55,0.32
1764393369.7495291,00:16:10,90832.61,90901.55,0.32
1764393370.776237,00:16:11,90832.6,90901.55,0.32
1764393371.7732239,00:16:12,90832.61,90901.55,0.32
1764393372.779943,00:16:13,90832.6,90901.55,0.32
1764393373.803668,00:16:14,90832.6,90901.55,0.32
1764393374.823595,00:16:16,90832.61,90901.55,0.315
1764393376.163341,00:16:17,90827.15,90901.55,0.305
1764393377.604353,00:16:17,90827.14,90901.55,0.305
1764393378.607324,00:16:18,90827.15,90901.55,0.295
1764393379.609389,00:16:19,90827.15,90901.55,0.3
1764393380.611562,00:16:20,90827.15,90901.55,0.3
1764393381.615118,00:16:21,90827.15,90901.55,0.3
1764393382.618913,00:16:22,90827.15,90901.55,0.305
1764393383.636479,00:16:24,90827.15,90901.55,0.305
1764393384.629937,00:16:24,90827.15,90901.55,0.305
1764393385.631445,00:16:25,90827.14,90901.55,0.305
1764393386.635514,00:16:26,90827.15,90901.55,0.305
1764393387.635184,00:16:27,90827.14,90901.55,0.305
1764393388.638226,00:16:28,90827.14,90901.55,0.305
1764393389.7014248,00:16:30,90827.14,90901.55,0.305
1764393390.653014,00:16:30,90827.15,90901.55,0.305
1764393391.653664,00:16:31,90827.15,90901.55,0.305
1764393392.65869,00:16:33,90827.15,90901.55,0.305
1764393393.659317,00:16:34,90827.15,90901.55,0.305
1764393394.6620631,00:16:34,90827.14,90901.55,0.305
1764393395.669525,00:16:36,90827.15,90901.55,0.305
1764393396.685981,00:16:37,90827.15,90901.55,0.305
1764393397.685215,00:16:38,90827.15,90901.55,0.305
1764393398.689543,00:16:39,90827.15,90901.55,0.305
1764393399.689617,00:16:40,90827.14,90901.55,0.315
1764393400.7030132,00:16:41,90827.15,90901.55,0.315
1764393401.7060852,00:16:42,90827.15,90901.55,0.31
1764393402.704009,00:16:43,90827.15,90901.55,0.31
1764393403.710185,00:16:44,90827.15,90901.55,0.31
1764393404.715274,00:16:45,90827.15,90901.55,0.31
1764393405.718206,00:16:46,90827.15,90901.55,0.31
1764393406.739396,00:16:47,90827.15,90901.55,0.31
