timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764364024.409612,16:07:04,91216.0,91201.09,0.485
1764364025.411606,16:07:05,91216.0,91201.09,0.51
1764364026.414973,16:07:06,91215.99,91201.09,0.51
1764364027.419992,16:07:07,91216.0,91201.09,0.51
1764364028.4207628,16:07:08,91216.0,91201.09,0.515
1764364029.424801,16:07:09,91216.0,91201.09,0.515
1764364030.4255319,16:07:10,91216.0,91201.09,0.515
1764364031.428189,16:07:11,91232.0,91201.09,0.525
1764364032.433262,16:07:12,91232.0,91201.09,0.535
1764364033.438299,16:07:13,91231.99,91201.09,0.535
1764364034.439723,16:07:14,91231.99,91201.09,0.535
1764364035.44476,16:07:15,91218.21,91201.09,0.515
1764364036.445441,16:07:16,91211.27,91201.09,0.505
1764364037.450572,16:07:17,91211.28,91201.09,0.505
1764364038.4555678,16:07:18,91211.28,91201.09,0.51
1764364039.460465,16:07:19,91211.27,91201.09,0.51
1764364040.460804,16:07:20,91211.28,91201.09,0.505
1764364041.465889,16:07:21,91211.27,91201.09,0.505
1764364042.470931,16:07:22,91211.27,91201.09,0.505
1764364043.472329,16:07:23,91211.27,91201.09,0.505
1764364044.473492,16:07:24,91211.28,91201.09,0.505
1764364045.476553,16:07:25,91211.28,91201.09,0.505
1764364046.48161,16:07:26,91211.28,91201.09,0.505
1764364047.483455,16:07:27,91211.28,91201.09,0.505
1764364048.488252,16:07:28,91211.28,91201.09,0.505
1764364049.493322,16:07:29,91211.28,91201.09,0.515
1764364050.4983711,16:07:30,91211.27,91201.09,0.505
1764364051.502017,16:07:31,91211.28,91201.09,0.505
1764364052.505513,16:07:32,91211.28,91201.09,0.505
1764364053.508163,16:07:33,91211.28,91201.09,0.505
1764364054.5132449,16:07:34,91211.28,91201.09,0.505
1764364055.518312,16:07:35,91211.27,91201.09,0.505
1764364056.523357,16:07:36,91211.28,91201.09,0.505
1764364057.524809,16:07:37,91216.0,91201.09,0.51
1764364058.529842,16:07:38,91217.67,91201.09,0.52
1764364059.534899,16:07:39,91217.66,91201.09,0.52
1764364060.539572,16:07:40,91217.66,91201.09,0.52
1764364061.5446458,16:07:41,91211.28,91201.09,0.505
1764364062.54479,16:07:42,91211.27,91201.09,0.505
1764364063.547873,16:07:43,91211.27,91201.09,0.505
1764364064.5529752,16:07:44,91211.27,91201.09,0.505
1764364065.556503,16:07:45,91211.28,91201.09,0.505
1764364066.5623622,16:07:46,91211.28,91201.09,0.505
1764364067.566805,16:07:47,91211.28,91201.09,0.505
1764364068.571893,16:07:48,91211.27,91201.09,0.505
1764364069.5727842,16:07:49,91211.28,91201.09,0.505
1764364070.573156,16:07:50,91211.28,91201.09,0.505
1764364071.5782158,16:07:51,91211.28,91201.09,0.505
1764364072.580183,16:07:52,91211.28,91201.09,0.505
1764364073.5852711,16:07:53,91211.28,91201.09,0.505
1764364074.588212,16:07:54,91211.28,91201.09,0.505
1764364075.5889988,16:07:55,91211.27,91201.09,0.505
1764364076.594072,16:07:56,91211.27,91201.09,0.505
1764364077.599112,16:07:57,91211.27,91201.09,0.505
1764364078.6041641,16:07:58,91211.28,91201.09,0.505
1764364079.605775,16:07:59,91211.27,91201.09,0.505
1764364080.6110048,16:08:00,91211.28,91201.09,0.505
1764364081.6159701,16:08:01,91211.28,91201.09,0.51
1764364082.61659,16:08:02,91211.28,91201.09,0.505
1764364083.621498,16:08:03,91211.28,91201.09,0.505
1764364084.624814,16:08:04,91211.29,91201.09,0.505
1764364085.62983,16:08:05,91211.29,91201.09,0.505
1764364086.631808,16:08:06,91211.59,91201.09,0.515
1764364087.6369011,16:08:07,91217.39,91201.09,0.525
1764364088.6419961,16:08:08,91217.4,91201.09,0.525
1764364089.6470358,16:08:09,91217.39,91201.09,0.525
1764364090.652083,16:08:10,91217.39,91201.09,0.525
1764364091.655096,16:08:11,91217.39,91201.09,0.525
1764364092.657888,16:08:12,91217.39,91201.09,0.525
1764364093.65863,16:08:13,91217.4,91201.09,0.525
1764364094.663695,16:08:14,91217.39,91201.09,0.525
1764364095.668751,16:08:15,91217.4,91201.09,0.525
1764364096.6718762,16:08:16,91217.39,91201.09,0.525
1764364097.6734998,16:08:17,91217.4,91201.09,0.525
1764364098.6742861,16:08:19,91217.39,91201.09,0.525
1764364099.677373,16:08:19,91217.39,91201.09,0.525
1764364100.6824498,16:08:20,91217.4,91201.09,0.525
1764364101.68751,16:08:22,91217.39,91201.09,0.525
1764364102.688779,16:08:22,91208.27,91201.09,0.515
1764364103.6938372,16:08:24,91208.28,91201.09,0.505
1764364104.698306,16:08:25,91208.27,91201.09,0.505
1764364105.70124,16:08:26,91208.28,91201.09,0.505
1764364106.706313,16:08:27,91208.27,91201.09,0.505
1764364107.706551,16:08:28,91208.27,91201.09,0.505
1764364108.710389,16:08:29,91208.28,91201.09,0.505
1764364109.710853,16:08:30,91208.28,91201.09,0.505
1764364110.714807,16:08:31,91208.27,91201.09,0.505
1764364111.719886,16:08:32,91208.28,91201.09,0.505
1764364112.7244642,16:08:33,91208.28,91201.09,0.505
1764364113.7295349,16:08:34,91208.28,91201.09,0.505
1764364114.734545,16:08:35,91208.27,91201.09,0.505
1764364115.737516,16:08:36,91208.27,91201.09,0.505
1764364116.7412748,16:08:37,91208.27,91201.09,0.505
1764364117.746294,16:08:38,91208.27,91201.09,0.505
1764364118.751372,16:08:39,91208.27,91201.09,0.505
1764364119.753592,16:08:40,91208.27,91201.09,0.505
1764364120.758593,16:08:41,91208.28,91201.09,0.505
1764364121.7587311,16:08:42,91208.28,91201.09,0.505
1764364122.763752,16:08:43,91208.28,91201.09,0.505
1764364123.765197,16:08:44,91208.27,91201.09,0.505
1764364124.77279,16:08:45,91208.27,91201.09,0.505
1764364125.778005,16:08:46,91208.27,91201.09,0.505
1764364126.78293,16:08:47,91208.27,91201.09,0.505
1764364127.784096,16:08:48,91208.27,91201.09,0.505
1764364128.786996,16:08:49,91208.27,91201.09,0.505
1764364129.792031,16:08:50,91208.27,91201.09,0.505
1764364130.793003,16:08:51,91208.27,91201.09,0.505
1764364131.798038,16:08:52,91208.27,91201.09,0.505
1764364132.7985542,16:08:53,91208.27,91201.09,0.505
1764364133.8026161,16:08:54,91208.27,91201.09,0.505
1764364134.806415,16:08:55,91208.27,91201.09,0.505
1764364135.811452,16:08:56,91208.27,91201.09,0.505
1764364136.816674,16:08:57,91208.27,91201.09,0.505
1764364137.819983,16:08:58,91208.27,91201.09,0.505
1764364138.820129,16:08:59,91208.28,91201.09,0.505
1764364139.8240619,16:09:00,91208.28,91201.09,0.505
1764364140.827032,16:09:01,91208.29,91201.09,0.505
1764364141.832082,16:09:02,91208.29,91201.09,0.505
1764364142.837095,16:09:03,91208.28,91201.09,0.505
1764364143.8411121,16:09:04,91208.29,91201.09,0.505
1764364144.841519,16:09:05,91208.29,91201.09,0.505
1764364145.846601,16:09:06,91208.29,91201.09,0.505
1764364146.851372,16:09:07,91208.29,91201.09,0.505
1764364147.854837,16:09:08,91208.28,91201.09,0.505
1764364148.859873,16:09:09,91208.29,91201.09,0.505
1764364149.861908,16:09:10,91208.29,91201.09,0.505
1764364150.866956,16:09:11,91208.29,91201.09,0.505
1764364151.872003,16:09:12,91208.29,91201.09,0.505
1764364152.873726,16:09:13,91208.28,91201.09,0.505
1764364153.875356,16:09:14,91208.29,91201.09,0.505
1764364154.880298,16:09:15,91208.29,91201.09,0.505
1764364155.885323,16:09:16,91217.39,91201.09,0.505
1764364156.890389,16:09:17,91217.4,91201.09,0.505
1764364157.89098,16:09:18,91217.4,91201.09,0.505
1764364158.894853,16:09:19,91224.05,91201.09,0.505
1764364159.8951309,16:09:20,91224.05,91201.09,0.505
