timestamp,time_readable,btc_price,strike_price,poly_yes_price
1764360424.6337469,15:07:05,91127.62,91157.44,0.475
1764360425.637507,15:07:05,91112.46,91157.44,0.445
1764360426.638571,15:07:06,91108.77,91157.44,0.43
1764360427.6415381,15:07:07,91108.78,91157.44,0.435
1764360428.6419451,15:07:08,91108.78,91157.44,0.44
1764360429.645974,15:07:09,91108.77,91157.44,0.44
1764360430.6510699,15:07:10,91108.77,91157.44,0.435
1764360431.655701,15:07:11,91108.77,91157.44,0.435
1764360432.660782,15:07:12,91109.44,91157.44,0.445
1764360433.6655731,15:07:13,91109.43,91157.44,0.445
1764360434.670162,15:07:15,91109.44,91157.44,0.445
1764360435.6752388,15:07:15,91105.37,91157.44,0.435
1764360436.6761851,15:07:17,91105.37,91157.44,0.43
1764360437.678113,15:07:17,91104.07,91157.44,0.43
1764360438.681531,15:07:18,91100.36,91157.44,0.425
1764360439.684188,15:07:20,91100.35,91157.44,0.425
1764360440.6865962,15:07:20,91100.36,91157.44,0.425
1764360441.691676,15:07:22,91100.35,91157.44,0.425
1764360442.6967292,15:07:23,91100.36,91157.44,0.425
1764360443.69905,15:07:24,91100.36,91157.44,0.425
1764360444.7007859,15:07:25,91100.34,91157.44,0.415
1764360445.705877,15:07:26,91095.25,91157.44,0.415
1764360446.710952,15:07:27,91093.86,91157.44,0.415
1764360447.7160242,15:07:28,91093.86,91157.44,0.415
1764360448.720789,15:07:29,91083.16,91157.44,0.405
1764360449.724824,15:07:30,91083.15,91157.44,0.405
1764360450.729889,15:07:31,91083.16,91157.44,0.4
1764360451.7307,15:07:32,91083.15,91157.44,0.395
1764360452.735735,15:07:33,91078.48,91157.44,0.395
1764360453.7372649,15:07:34,91078.49,91157.44,0.395
1764360454.741776,15:07:35,91078.49,91157.44,0.395
1764360455.746617,15:07:36,91078.49,91157.44,0.395
1764360456.7469969,15:07:37,91076.0,91157.44,0.385
1764360457.752086,15:07:38,91067.51,91157.44,0.385
1764360458.7564611,15:07:39,91067.5,91157.44,0.385
1764360459.757004,15:07:40,91067.5,91157.44,0.385
1764360460.7621179,15:07:41,91067.51,91157.44,0.385
1764360461.7641668,15:07:42,91067.5,91157.44,0.385
1764360462.764798,15:07:43,91067.51,91157.44,0.385
1764360463.769875,15:07:44,91061.37,91157.44,0.37
1764360464.774152,15:07:45,91054.51,91157.44,0.375
1764360465.77487,15:07:46,91052.52,91157.44,0.365
1764360466.780004,15:07:47,91036.61,91157.44,0.34
1764360467.7850041,15:07:48,91036.61,91157.44,0.345
1764360468.789115,15:07:49,91036.61,91157.44,0.345
1764360469.790623,15:07:50,91036.6,91157.44,0.345
1764360470.795647,15:07:51,91036.61,91157.44,0.345
1764360471.798476,15:07:52,91036.61,91157.44,0.345
1764360472.803522,15:07:53,91036.6,91157.44,0.345
1764360473.8068511,15:07:54,91036.61,91157.44,0.345
1764360474.8077362,15:07:55,91036.61,91157.44,0.345
1764360475.8121212,15:07:56,91036.61,91157.44,0.345
1764360476.817204,15:07:57,91036.6,91157.44,0.345
1764360477.822307,15:07:58,91036.61,91157.44,0.345
1764360478.827368,15:07:59,91036.61,91157.44,0.345
1764360479.831885,15:08:00,91036.61,91157.44,0.345
1764360480.832909,15:08:01,91036.6,91157.44,0.345
1764360481.83803,15:08:02,91036.61,91157.44,0.34
1764360482.8417659,15:08:03,91036.61,91157.44,0.34
